Media Source,Campaign,Campaign Id,Cohort Day,Users,Cost,Average eCPI,retention day1 ,retention day1 percent,roas - Rate - day 0 - partial,roas - Rate - day 1 - partial,roas - Rate - day 2 - partial,roas - Rate - day 3 - partial,roas - Rate - day 4 - partial,roas - Rate - day 5 - partial,roas - Rate - day 6 - partial,roas - Rate - day 7 - partial,roas - Rate - day 8 - partial,roas - Rate - day 9 - partial,roas - Rate - day 10 - partial,roas - Rate - day 11 - partial,roas - Rate - day 12 - partial,roas - Rate - day 13 - partial,roas - Rate - day 14 - partial,roas - Rate - day 15 - partial,roas - Rate - day 16 - partial,roas - Rate - day 17 - partial,roas - Rate - day 18 - partial,roas - Rate - day 19 - partial,roas - Rate - day 20 - partial,roas - Rate - day 21 - partial,roas - Rate - day 22 - partial,roas - Rate - day 23 - partial,roas - Rate - day 24 - partial,roas - Rate - day 25 - partial,roas - Rate - day 26 - partial,roas - Rate - day 27 - partial,roas - Rate - day 28 - partial,revenue - sum - day 0 - partial,revenue - sum - day 1 - partial,revenue - sum - day 2 - partial,revenue - sum - day 3 - partial,revenue - sum - day 4 - partial,revenue - sum - day 5 - partial,revenue - sum - day 6 - partial,revenue - sum - day 7 - partial,revenue - sum - day 8 - partial,revenue - sum - day 9 - partial,revenue - sum - day 10 - partial,revenue - sum - day 11 - partial,revenue - sum - day 12 - partial,revenue - sum - day 13 - partial,revenue - sum - day 14 - partial,revenue - sum - day 15 - partial,revenue - sum - day 16 - partial,revenue - sum - day 17 - partial,revenue - sum - day 18 - partial,revenue - sum - day 19 - partial,revenue - sum - day 20 - partial,revenue - sum - day 21 - partial,revenue - sum - day 22 - partial,revenue - sum - day 23 - partial,revenue - sum - day 24 - partial,revenue - sum - day 25 - partial,revenue - sum - day 26 - partial,revenue - sum - day 27 - partial,revenue - sum - day 28 - partial
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-16,117,66.13,0.57,53,45.3%,56.12,77.51,90.37,98.27,106.92,111.82,117.69,127.77,133.12,137.99,145.92,153.0,158.24,162.93,165.89,168.13,170.37,173.87,178.22,180.82,180.82,180.82,180.82,180.82,180.82,180.82,180.82,180.82,180.82,37.11,51.26,59.76,64.98,70.7,73.95,77.83,84.49,88.03,91.25,96.5,101.18,104.64,107.74,109.7,111.19,112.67,114.98,117.86,119.58,119.58,119.58,119.58,119.58,119.58,119.58,119.58,119.58,119.58
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-17,90,70.08,0.78,47,52.22%,43.9,56.27,63.39,64.92,66.51,67.91,69.16,70.17,71.06,71.63,71.92,72.49,72.87,73.13,73.89,75.42,76.08,77.12,78.05,78.05,78.05,78.05,78.05,78.05,78.05,78.05,78.05,78.05,78.05,30.77,39.44,44.42,45.5,46.61,47.59,48.47,49.17,49.8,50.2,50.4,50.8,51.07,51.25,51.78,52.85,53.32,54.04,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-18,119,73.03,0.61,60,50.42%,62.41,79.67,86.37,93.1,98.38,103.6,106.67,108.89,112.2,114.44,115.61,116.44,117.78,118.77,120.03,121.05,122.22,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28,45.58,58.18,63.08,67.99,71.85,75.66,77.9,79.52,81.94,83.57,84.43,85.04,86.01,86.74,87.66,88.41,89.25,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-19,99,72.39,0.73,49,49.49%,31.44,40.14,49.14,55.5,62.75,66.55,70.47,74.31,77.51,80.22,82.94,84.78,86.06,86.98,89.37,91.83,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,22.76,29.06,35.57,40.18,45.42,48.18,51.01,53.79,56.11,58.07,60.04,61.37,62.3,62.97,64.7,66.48,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-20,85,72.81,0.86,43,50.59%,33.23,46.99,54.68,61.83,64.62,66.67,67.76,69.83,71.0,72.34,73.13,73.53,73.87,74.38,74.62,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.75,24.19,34.22,39.82,45.02,47.05,48.54,49.34,50.84,51.7,52.67,53.25,53.54,53.78,54.15,54.33,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-21,115,70.68,0.61,54,46.96%,53.66,69.03,80.9,89.68,95.3,102.67,106.66,111.09,113.17,116.5,119.45,122.31,126.62,130.99,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,37.93,48.79,57.18,63.39,67.36,72.57,75.39,78.52,79.99,82.34,84.43,86.45,89.5,92.59,94.68,94.68,94.68,94.68,94.68,94.68,94.68,94.68,94.68,94.68,94.68,94.68,94.68,94.68,94.68
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-22,78,69.21,0.89,38,48.72%,32.84,41.08,51.78,55.15,59.29,61.21,63.22,64.35,65.14,65.54,65.9,66.35,66.93,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,22.73,28.43,35.84,38.17,41.03,42.36,43.76,44.54,45.08,45.36,45.61,45.92,46.32,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-23,87,67.16,0.77,39,44.83%,41.21,49.75,56.32,59.61,60.42,60.99,61.46,62.08,62.27,62.87,63.49,63.83,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,27.67,33.41,37.82,40.03,40.58,40.96,41.27,41.69,41.82,42.22,42.64,42.87,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-24,98,68.45,0.7,49,50.0%,47.27,61.17,69.91,73.39,75.62,77.16,77.98,78.66,81.12,82.73,84.95,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,32.36,41.87,47.86,50.23,51.76,52.82,53.38,53.84,55.53,56.63,58.15,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06,59.06
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-25,98,69.27,0.71,48,48.98%,36.48,47.95,55.36,60.05,62.9,64.7,65.55,66.57,67.95,69.85,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,25.27,33.21,38.35,41.6,43.57,44.82,45.41,46.12,47.07,48.38,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-26,73,71.83,0.98,31,42.47%,21.32,26.93,29.98,31.5,34.04,35.16,35.78,36.51,37.34,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.99,15.31,19.34,21.53,22.63,24.45,25.25,25.7,26.23,26.82,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29,27.29
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-27,103,73.79,0.72,50,48.54%,33.1,49.68,53.78,55.74,57.93,59.59,61.35,64.01,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,65.47,24.42,36.66,39.68,41.13,42.75,43.97,45.27,47.23,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-02-28,88,70.9,0.81,34,38.64%,20.47,30.44,35.17,39.25,41.0,42.2,43.72,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,14.51,21.59,24.94,27.83,29.07,29.92,31.0,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94,32.94
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-01,89,69.37,0.78,41,46.07%,32.2,40.74,45.13,49.82,54.84,62.8,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,68.71,22.34,28.26,31.31,34.56,38.04,43.56,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-02,84,67.53,0.8,44,52.38%,23.83,33.02,40.81,47.61,55.18,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,16.1,22.3,27.56,32.15,37.26,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-03,91,67.99,0.75,42,46.15%,32.17,41.31,50.68,59.67,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,21.87,28.08,34.46,40.57,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-04,89,68.24,0.77,48,53.93%,26.2,34.3,42.46,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,47.77,17.88,23.41,28.98,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-05,107,70.73,0.66,59,55.14%,34.7,45.95,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,24.54,32.5,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91,38.91
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-06,91,73.45,0.81,55,60.44%,29.18,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,21.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43,26.43
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-07,86,69.46,0.81,39,45.35%,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-08,102,69.61,0.68,47,46.08%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_Liveme_FB_mess cleaner_US_03_aaa_page_ys_0209_ON,2.385363419980077e+16,2023-03-09,86,40.41,0.47,0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-22,22,11.03,0.5,11,50.0%,101.17,156.65,184.6,202.53,219.4,235.06,244.49,245.48,247.13,251.35,251.99,253.28,254.2,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,256.49,11.16,17.28,20.36,22.34,24.2,25.93,26.97,27.08,27.26,27.72,27.79,27.94,28.04,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-23,74,29.42,0.4,24,32.43%,34.92,45.96,49.52,51.94,54.41,55.71,57.51,59.17,60.14,60.58,61.06,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,61.45,10.27,13.52,14.57,15.28,16.01,16.39,16.92,17.41,17.69,17.82,17.96,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-24,72,29.65,0.41,28,38.89%,60.11,72.15,80.39,84.63,90.22,93.27,96.03,101.81,108.76,113.33,118.79,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,17.82,21.39,23.84,25.09,26.75,27.65,28.47,30.19,32.25,33.6,35.22,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-25,72,31.44,0.44,18,25.0%,54.6,73.23,81.43,91.65,94.04,95.08,97.79,101.56,103.75,105.64,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,107.96,17.17,23.02,25.6,28.82,29.57,29.89,30.74,31.93,32.62,33.21,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94,33.94
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-26,62,31.37,0.51,27,43.55%,39.84,53.23,68.77,74.53,80.31,86.05,87.7,90.18,91.09,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,12.5,16.7,21.57,23.38,25.19,27.0,27.51,28.29,28.58,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-27,59,30.25,0.51,20,33.9%,33.79,42.26,48.53,54.54,61.05,67.04,69.9,74.13,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,78.79,10.22,12.78,14.68,16.5,18.47,20.28,21.14,22.42,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-02-28,66,29.49,0.45,25,37.88%,71.82,89.51,111.88,133.18,142.17,153.23,158.4,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,163.99,21.18,26.4,32.99,39.27,41.93,45.19,46.71,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-03-01,125,71.06,0.57,49,39.2%,39.95,53.78,61.13,66.15,74.39,79.68,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,87.35,28.39,38.22,43.44,47.01,52.86,56.62,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-03-02,149,95.49,0.64,56,37.58%,30.22,40.07,45.91,55.93,62.11,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,28.85,38.26,43.84,53.4,59.31,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-03-03,186,96.48,0.52,79,42.47%,59.85,81.96,96.77,105.91,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,57.75,79.08,93.36,102.19,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-03-04,128,101.52,0.79,48,37.5%,29.09,40.75,47.08,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,51.97,29.54,41.37,47.79,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-03-05,178,106.47,0.6,88,49.44%,39.47,57.07,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,68.56,42.02,60.76,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-03-06,164,102.0,0.62,80,48.78%,29.37,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,29.95,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-03-07,151,96.61,0.64,60,39.74%,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,30.97,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-03-08,98,49.81,0.51,40,40.82%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_AU_02_aaa_page002_ys_0222_ON,2.385300406761023e+16,2023-03-09,43,8.66,0.2,0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_BR_02_aaa_page002_ys_0210-2_ON,2.385286313431023e+16,2023-02-10,63,15.11,0.24,26,41.27%,29.94,35.03,36.5,38.16,40.61,41.15,41.71,42.37,43.96,43.96,44.59,45.77,45.77,46.06,46.13,46.41,46.5,46.53,47.13,47.25,47.31,47.59,47.84,48.12,48.32,48.54,48.54,48.54,48.54,4.52,5.29,5.52,5.77,6.14,6.22,6.3,6.4,6.64,6.64,6.74,6.92,6.92,6.96,6.97,7.01,7.03,7.03,7.12,7.14,7.15,7.19,7.23,7.27,7.3,7.33,7.33,7.33,7.33
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_BR_02_aaa_page002_ys_0210-2_ON,2.385286313431023e+16,2023-02-11,306,50.88,0.17,89,29.08%,23.6,26.93,28.6,30.03,30.82,31.4,32.2,32.52,32.98,33.25,33.67,33.95,34.12,34.42,34.49,34.74,35.06,35.62,35.84,36.29,36.51,37.2,37.51,38.08,38.44,38.44,38.44,38.44,38.44,12.01,13.7,14.55,15.28,15.68,15.97,16.38,16.54,16.78,16.92,17.13,17.27,17.36,17.51,17.55,17.68,17.84,18.12,18.24,18.46,18.58,18.92,19.09,19.37,19.56,19.56,19.56,19.56,19.56
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_BR_02_aaa_page002_ys_0210-2_ON,2.385286313431023e+16,2023-02-12,337,51.56,0.15,101,29.97%,25.78,29.77,32.17,33.34,34.49,34.84,35.38,35.69,35.81,35.85,35.95,35.98,36.02,36.04,36.26,36.32,36.36,36.37,36.38,36.5,36.56,36.65,36.69,36.7,36.7,36.7,36.7,36.7,36.7,13.29,15.35,16.59,17.19,17.78,17.96,18.24,18.4,18.46,18.48,18.53,18.55,18.57,18.58,18.7,18.72,18.75,18.75,18.76,18.82,18.85,18.9,18.92,18.92,18.92,18.92,18.92,18.92,18.92
